"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3958678";"";"None";"531.47";"2";"5.48";"Table 6, R111C2";"COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N2CCN(C)CC2)n1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"13.74";"0.28";"1.82";"9.65";"0";"CHEMBL3883068";"Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882729";"38";"Patent Bioactivity Data";"";"2009";"CHEMBL3308860";"";"";""
"CHEMBL3959495";"";"None";"491.42";"1";"5.57";"Table 6, R224C2";"COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CN(C)C(C)(C)CO1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"14.86";"0.30";"1.73";"10.62";"0";"CHEMBL3883068";"Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882729";"38";"Patent Bioactivity Data";"";"2009";"CHEMBL3308860";"";"";""
"CHEMBL3984255";"";"None";"866.01";"3";"7.25";"206";"CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(CC)c(N4CCC(N5CCN(S(C)(=O)=O)CC5)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882760";"Inhibition of recombinant human full length ErbB2 expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL3909461";"";"None";"795.91";"3";"7.96";"207";"CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(CCS(C)(=O)=O)CC1";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882760";"Inhibition of recombinant human full length ErbB2 expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL3982401";"";"None";"795.91";"3";"8.10";"219";"CCOc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882760";"Inhibition of recombinant human full length ErbB2 expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL3892197";"";"None";"690.75";"2";"6.51";"240";"COCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OC)c2)CC1";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882760";"Inhibition of recombinant human full length ErbB2 expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL3945177";"";"None";"493.79";"0";"4.51";"Table 6, R203C2";"COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"14.79";"0.33";"2.79";"10.62";"0";"CHEMBL3883068";"Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882729";"38";"Patent Bioactivity Data";"";"2009";"CHEMBL3308860";"";"";""
"CHEMBL3918761";"";"None";"495.38";"1";"5.32";"Table 6, R244C2";"COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1";"IC50";"'<'";"50.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3883068";"Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882729";"38";"Patent Bioactivity Data";"";"2009";"CHEMBL3308860";"";"";""
"CHEMBL4246725";"";"None";"898.15";"4";"6.93";"35";"CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NC/C=C/CCC[C@@H]3C[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]4(C)[C@H]3O)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"7.79";"0.15";"0.07";"3.39";"0";"CHEMBL4232316";"Inhibition of HER2 in human MCF-7 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229384";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL545";"ALCOHOL";"4.0";"46.07";"0";"0.00";"EtOH";"CCO";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";""
"CHEMBL3961913";"";"None";"738.82";"3";"5.91";"136";"COc1cc(N2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882760";"Inhibition of recombinant human full length ErbB2 expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL3950784";"";"None";"796.90";"3";"6.70";"144";"CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882760";"Inhibition of recombinant human full length ErbB2 expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL3983732";"";"None";"688.78";"2";"7.66";"171";"CCOc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882760";"Inhibition of recombinant human full length ErbB2 expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL3951002";"";"None";"781.89";"3";"7.36";"182";"CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(C4CCN(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882760";"Inhibition of recombinant human full length ErbB2 expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL3894234";"";"None";"785.85";"3";"7.54";"216";"COc1cc(N2CCC(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882760";"Inhibition of recombinant human full length ErbB2 expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL3908084";"";"None";"768.85";"3";"6.53";"225";"CCOc1cc(N2CCN(S(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882760";"Inhibition of recombinant human full length ErbB2 expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL3951885";"";"None";"795.91";"3";"8.10";"229";"CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(C)c(N4CCC(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882760";"Inhibition of recombinant human full length ErbB2 expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL3946368";"";"None";"810.93";"3";"6.87";"235";"CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(CC)c(N4CCN(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882760";"Inhibition of recombinant human full length ErbB2 expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL475594";"";"None";"509.01";"2";"7.13";"18";"CN(C)Cc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1";"IC50";"'='";"146.0";"nM";"6.84";"";"";"UO_0000065";"13.43";"0.27";"-0.29";"10.78";"0";"CHEMBL991255";"Inhibition of ErbB2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143296";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL506414";"GW684626B";"None";"467.98";"1";"7.53";"33";"Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5cccs5)cc34)cc2Cl)c1";"IC50";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"15.74";"0.32";"-0.16";"15.66";"0";"CHEMBL991255";"Inhibition of ErbB2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143296";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL475599";"GSK-300014A";"None";"603.17";"2";"6.67";"35";"CS(=O)(=O)CCNCc1cc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)cs1";"IC50";"'='";"299.0";"nM";"6.52";"";"";"UO_0000065";"10.82";"0.23";"-0.15";"7.00";"0";"CHEMBL991255";"Inhibition of ErbB2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143296";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL591910";"";"None";"298.17";"0";"2.00";"5";"O=C1CSC(N/N=C/c2ccc(Br)cc2)=N1";"IC50";"'='";"2430.0";"nM";"5.61";"";"";"UO_0000065";"18.83";"0.48";"3.61";"10.43";"0";"CHEMBL1064821";"Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157666";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308860";"";"";""
"CHEMBL591000";"";"None";"197.26";"0";"1.14";"25";"O=C1CSC(NN=C2CCCC2)=N1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1064821";"Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157666";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308860";"";"";""
"CHEMBL443";"SULFAMETHOXAZOLE";"4.0";"253.28";"0";"1.37";"S-2(Sulfamethoxazole)";"Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";""
"CHEMBL1614725";"TAK-285";"1.0";"547.97";"2";"5.92";"TAK-285";"CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"14.18";"0.28";"1.85";"7.67";"0";"CHEMBL2351563";"Inhibition of human N-terminal DYKDDDD-tagged HER2 cytoplasmic domain (676 to 1255) expressed in baculovirus expression system incubated for 5 mins prior to [gamma-32P]ATP addition measured after 10 mins by scintillation counting analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346616";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";""
"CHEMBL2348417";"";"None";"508.00";"2";"5.19";"19b";"O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"15.00";"0.30";"2.43";"7.03";"0";"CHEMBL2351563";"Inhibition of human N-terminal DYKDDDD-tagged HER2 cytoplasmic domain (676 to 1255) expressed in baculovirus expression system incubated for 5 mins prior to [gamma-32P]ATP addition measured after 10 mins by scintillation counting analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346616";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";""
"CHEMBL1080271";"";"None";"511.00";"2";"5.14";"18a";"CCN(CC)CCNC(=O)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1116651";"Inhibition of HER2 by HTRF assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154343";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL1173714";"";"None";"343.38";"0";"3.48";"3g";"Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(C(C)C)cc1";"IC50";"'='";"9970.0";"nM";"5.00";"";"";"UO_0000065";"14.56";"0.27";"1.52";"5.73";"0";"CHEMBL1177208";"Inhibition of human recombinant His6x-tagged HER2 autophosphorylation expressed in Sf9 cells after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177684";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308860";"";"";""
"CHEMBL1172947";"";"None";"380.20";"0";"3.12";"3l";"Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Br";"IC50";"'='";"44850.0";"nM";"4.35";"";"";"UO_0000065";"11.44";"0.26";"1.23";"4.98";"0";"CHEMBL1177208";"Inhibition of human recombinant His6x-tagged HER2 autophosphorylation expressed in Sf9 cells after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177684";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308860";"";"";""
"CHEMBL1172950";"";"None";"346.30";"0";"2.26";"3o";"Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc([N+](=O)[O-])c1";"IC50";"'='";"19340.0";"nM";"4.71";"";"";"UO_0000065";"13.61";"0.26";"2.45";"3.61";"0";"CHEMBL1177208";"Inhibition of human recombinant His6x-tagged HER2 autophosphorylation expressed in Sf9 cells after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177684";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308860";"";"";""
"CHEMBL329367";"";"None";"282.32";"0";"3.38";"15";"CN(C)c1ccc(/C=C2\C(=O)Nc3cc(F)ccc32)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL686676";"Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Her-2 receptor tyrosine kinase (HER-2 RTK)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131018";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL89646";"";"None";"259.70";"0";"2.57";"63";"Cn1cc(Cl)c(/C=C2\C(=O)Nc3ccccc32)n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL686676";"Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Her-2 receptor tyrosine kinase (HER-2 RTK)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131018";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL69629";"";"None";"525.97";"1";"3.20";"26h";"Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL683802";"Inhibition of autophosphorylation of human Her (p185erbB) tyrosine kinase expressed in SKOV-3 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-OV-3";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134862";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307746";"";"";""
"CHEMBL4758224";"";"None";"484.56";"1";"6.50";"14c";"C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc5c(ccn5Cc5ccccc5)c4)c23)c1";"IC50";"'='";"7.9";"nM";"8.10";"";"";"UO_0000065";"16.72";"0.30";"1.60";"9.25";"0";"CHEMBL4670947";"Inhibition of C-terminal His6-tagged HER2 (703 to 1029 residues) (unknown origin) expressed in Sf9 insect cells using TK as substrate preincubated for 30 mins followed by substrate addition and measured after 60 mins in presence of XL665-labeled streptavidin by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665812";"1";"Scientific Literature";"J Med Chem";"2020";"None";"Time = 90.0 mins";"INHIBITOR";""
